"","id","trial","round","arm","out"
"157",1,7,16,7,25.861696041
"158",1,8,16,1,40.2730925154
"159",1,9,16,2,11.99954297
"160",1,10,16,1,40.4431790787
"161",1,1,17,1,7.345901459
"162",1,2,17,8,44.3074243279
"163",1,3,17,5,28.1544973249
"164",1,4,17,7,38.8151446983
"165",1,5,17,8,44.0217091007
"166",1,6,17,8,43.7505056498
"167",1,7,17,8,44.1871946301
"168",1,8,17,8,44.3764277216
"169",1,9,17,8,44.2705732126
"170",1,10,17,8,43.7748640834
"171",1,1,18,5,26.5862857429
"172",1,2,18,5,26.2575322762
"173",1,3,18,5,26.5869695471
"174",1,4,18,5,26.5706583357
"175",1,5,18,5,25.651872794
"176",1,6,18,5,26.5039755338
"177",1,7,18,5,26.4661202299
"178",1,8,18,5,26.3040792617
"179",1,9,18,5,25.8212818208
"180",1,10,18,5,26.4020369563
"181",1,1,19,5,20.298374394
"182",1,2,19,1,40.9289604331
"183",1,3,19,1,41.0094981818
"184",1,4,19,1,41.2513680277
"185",1,5,19,1,40.8553742974
"186",1,6,19,1,40.9678566319
"187",1,7,19,1,41.4606912053
"188",1,8,19,1,41.1094847385
"189",1,9,19,1,41.2481547196
"190",1,10,19,1,40.3198296384
"191",1,1,20,8,6.4306903992
"192",1,2,20,1,45.4158519461
"193",1,3,20,1,45.1066054021
"194",1,4,20,1,44.8677514176
"195",1,5,20,1,45.3312707815
"196",1,6,20,1,44.7125916437
"197",1,7,20,1,45.1184690722
"198",1,8,20,1,45.323451894
"199",1,9,20,1,45.1203103281
"200",1,10,20,1,45.4480642686
"201",1,1,21,4,24.0099946778
"202",1,2,21,5,30.3978414908
"203",1,3,21,6,35.0632747451
"204",1,4,21,1,8.8290828587
"205",1,5,21,7,40.4214837867
"206",1,6,21,7,40.2732357163
"207",1,7,21,7,40.3410050005
"208",1,8,21,7,39.9555461515
"209",1,9,21,7,40.2973121532
"210",1,10,21,7,40.1895789759
"211",1,1,22,8,43.5037987045
"212",1,2,22,1,6.7255106271
"213",1,3,22,2,11.5272657432
"214",1,4,22,7,38.0732647871
"215",1,5,22,8,43.5022112776
"216",1,6,22,8,43.0331179139
"217",1,7,22,8,43.035247476
"218",1,8,22,8,43.2645657802
"219",1,9,22,8,43.3243082725
"220",1,10,22,8,42.7538542602
"221",1,1,23,1,21.2029111794
"222",1,2,23,5,35.9735944754
"223",1,3,23,5,36.1332410077
"224",1,4,23,5,36.2914709249
"225",1,5,23,5,35.7909920642
"226",1,6,23,5,36.4335137753
"227",1,7,23,5,36.5830649511
"228",1,8,23,5,36.3803532029
"229",1,9,23,5,36.307079742
"230",1,10,23,5,35.6154276713
"231",1,1,24,8,44.2658824819
"232",1,2,24,8,44.7325313146
"233",1,3,24,8,44.9258775842
"234",1,4,24,8,44.728504864
"235",1,5,24,8,44.6640327861
"236",1,6,24,8,44.6156187515
"237",1,7,24,8,44.648088481
"238",1,8,24,8,44.3282799201
"239",1,9,24,8,44.2057834818
"240",1,10,24,8,44.2872774763
"241",1,1,25,1,45.7710635589
"242",1,2,25,1,46.2366080739
"243",1,3,25,1,46.4111291893
"244",1,4,25,1,46.0198263005
"245",1,5,25,1,45.8117198664
"246",1,6,25,1,46.8493376661
"247",1,7,25,1,46.3294162998
"248",1,8,25,1,46.0562633203
"249",1,9,25,1,46.5975230918
"250",1,10,25,1,46.0131242299
"251",1,1,26,1,8.7038705055
"252",1,2,26,8,45.6509724597
"253",1,3,26,8,46.2270740966
"254",1,4,26,8,46.1492596562
"255",1,5,26,8,46.2085774196
"256",1,6,26,8,46.0904840072
"257",1,7,26,8,45.9218323758
"258",1,8,26,8,45.5135455198
"259",1,9,26,8,46.1961134934
"260",1,10,26,8,45.9647127236
"261",1,1,27,1,27.770482974
"262",1,2,27,8,21.731253216
"263",1,3,27,2,47.2529183582
"264",1,4,27,7,3.4998740178
"265",1,5,27,3,9.8666062223
"266",1,6,27,6,16.3961071275
"267",1,7,27,4,41.0341203145
"268",1,8,27,2,47.3873504111
"269",1,9,27,2,46.9942198357
"270",1,10,27,2,46.8391238515
"271",1,1,28,1,45.8826577647
"272",1,2,28,1,45.2082707736
"273",1,3,28,1,45.1686262228
"274",1,4,28,1,45.1770168058
"275",1,5,28,1,45.6105346314
"276",1,6,28,1,44.8642483421
"277",1,7,28,1,45.6437123089
"278",1,8,28,1,45.8529171648
"279",1,9,28,1,45.5439338774
"280",1,10,28,1,45.2044727071
"281",1,1,29,1,43.0429227394
"282",1,2,29,1,43.27968534
"283",1,3,29,1,43.4945802432
"284",1,4,29,1,43.2537758483
"285",1,5,29,1,43.4652951489
"286",1,6,29,1,43.1933080363
"287",1,7,29,1,43.3823851839
"288",1,8,29,1,43.0358774068
"289",1,9,29,1,43.3513853459
"290",1,10,29,1,42.9033944711
"291",1,1,30,1,6.0005372719
"292",1,2,30,8,47.8432125936
"293",1,3,30,8,47.5486132346
"294",1,4,30,8,48.2912155112
"295",1,5,30,8,47.5759357576
"296",1,6,30,8,47.8799397281
"297",1,7,30,8,48.0786589312
"298",1,8,30,8,47.5092466483
"299",1,9,30,8,48.1262654845
"300",1,10,30,8,47.4308797982
"301",2,1,1,5,29.8694762507
"302",2,2,1,5,30.3752215927
"303",2,3,1,5,29.9906890884
"304",2,4,1,5,30.8085858025
"305",2,5,1,5,30.1703730074
"306",2,6,1,5,29.9152918748
"307",2,7,1,5,30.09788226
"308",2,8,1,5,30.5155500733
"309",2,9,1,5,30.3040011753
"310",2,10,1,5,30.0130531696
"311",2,1,2,6,19.328330788
"312",2,2,2,2,41.756281777
"313",2,3,2,3,35.8030835381
"314",2,4,2,2,41.7278450262
"315",2,5,2,2,41.2071729832
"316",2,6,2,2,41.8368362605
"317",2,7,2,2,41.328074537
"318",2,8,2,2,41.5547641818
"319",2,9,2,2,41.9347715808
"320",2,10,2,2,42.0016099131
"321",2,1,3,6,15.1357893489
"322",2,2,3,6,15.334659784
"323",2,3,3,7,9.5019690239
"324",2,4,3,6,14.9277517714
"325",2,5,3,6,15.4229473369
"326",2,6,3,6,15.6158843607
"327",2,7,3,6,15.109718525
"328",2,8,3,6,15.3535125949
"329",2,9,3,6,15.3406753462
"330",2,10,3,6,15.1393162685
"331",2,1,4,2,40.9896336478
"332",2,2,4,2,40.7097195895
"333",2,3,4,2,40.8374251468
"334",2,4,4,2,40.9922451112
"335",2,5,4,2,40.9868309644
"336",2,6,4,2,41.1607766492
"337",2,7,4,2,40.6115676887
"338",2,8,4,2,40.7746863334
"339",2,9,4,2,40.5840279173
"340",2,10,4,2,41.1231002072
"341",2,1,5,4,22.5160190514
"342",2,2,5,1,4.8411373958
"343",2,3,5,4,22.3157520807
"344",2,4,5,4,22.0322073771
"345",2,5,5,4,22.8318907636
"346",2,6,5,4,22.8276469294
"347",2,7,5,4,22.567076383
"348",2,8,5,4,22.8759035981
"349",2,9,5,4,22.7847193502
"350",2,10,5,4,22.2615515834
"351",2,1,6,7,40.8667035112
"352",2,2,6,7,40.8413739234
"353",2,3,6,7,41.1204140686
"354",2,4,6,7,40.9924791902
"355",2,5,6,7,40.7019478086
"356",2,6,6,7,40.9193681886
"357",2,7,6,7,40.2326153918
"358",2,8,6,7,40.896121761
"359",2,9,6,7,40.7948371271
"360",2,10,6,7,41.3629192489
"361",2,1,7,8,34.6273250114
"362",2,2,7,3,45.2093770029
"363",2,3,7,3,45.3491452157
"364",2,4,7,3,45.9202856887
"365",2,5,7,3,45.836379168
"366",2,6,7,3,45.4746932139
"367",2,7,7,3,45.687418783
"368",2,8,7,3,45.8057432655
"369",2,9,7,3,45.248811586
"370",2,10,7,3,45.4155151054
"371",2,1,8,5,25.9087962453
"372",2,2,8,5,25.3666606553
"373",2,3,8,5,25.9227534112
"374",2,4,8,5,25.4128840523
"375",2,5,8,5,26.1037948294
"376",2,6,8,5,25.3104002545
"377",2,7,8,5,25.3940481755
"378",2,8,8,5,25.5432950017
"379",2,9,8,5,25.2059841052
"380",2,10,8,5,25.4594697005
"381",2,1,9,2,11.185180933
"382",2,2,9,1,6.7933720245
"383",2,3,9,6,30.9633255563
"384",2,4,9,7,35.8896264554
"385",2,5,9,5,25.7061624155
"386",2,6,9,7,35.7737708838
"387",2,7,9,8,41.3204891967
"388",2,8,9,8,40.8949594199
"389",2,9,9,8,40.8703692134
"390",2,10,9,8,40.9058256232
"391",2,1,10,8,41.2103488205
"392",2,2,10,5,2.5734625675
"393",2,3,10,8,27.8193297018
"394",2,4,10,8,27.4952436589
"395",2,5,10,8,28.1479577993
"396",2,6,10,8,27.9274386706
"397",2,7,10,8,28.40117232
"398",2,8,10,8,27.4444913637
"399",2,9,10,8,28.415518743
"400",2,10,10,8,27.7746475981
"401",2,1,11,2,14.5686500642
"402",2,2,11,4,24.677363023
"403",2,3,11,3,19.6238761612
"404",2,4,11,1,9.411085315
"405",2,5,11,5,30.6868721101
"406",2,6,11,6,36.5083537221
"407",2,7,11,6,35.9701883452
"408",2,8,11,6,35.7972010869
"409",2,9,11,6,36.1761523463
"410",2,10,11,6,35.6817696185
"411",2,1,12,7,9.1388492483
"412",2,2,12,4,24.8168821126
"413",2,3,12,5,19.2622395597
"414",2,4,12,3,29.9186073205
"415",2,5,12,3,29.9953478167
"416",2,6,12,3,30.4637218505
"417",2,7,12,3,30.3176313985
"418",2,8,12,3,29.7070879177
"419",2,9,12,3,29.495931913
"420",2,10,12,3,30.1623753133
"421",2,1,13,5,27.5488065002
"422",2,2,13,5,28.1157806106
"423",2,3,13,5,27.9544584186
"424",2,4,13,5,28.2790540515
"425",2,5,13,5,27.4706826629
"426",2,6,13,5,28.2821512356
"427",2,7,13,5,27.683216986
"428",2,8,13,5,28.4322753323
"429",2,9,13,5,28.037994921
"430",2,10,13,5,27.754842794
"431",2,1,14,6,14.0950990905
"432",2,2,14,7,8.6187013519
"433",2,3,14,2,36.4804669419
"434",2,4,14,2,36.7200693004
"435",2,5,14,2,36.0225543978
"436",2,6,14,2,35.8524184467
"437",2,7,14,2,36.2155028599
"438",2,8,14,2,36.3687891469
"439",2,9,14,2,36.0395120428
"440",2,10,14,2,36.3542644583
"441",2,1,15,7,8.184147446
"442",2,2,15,8,2.5965007366
"443",2,3,15,3,33.774542087
"444",2,4,15,4,27.6322958179
"445",2,5,15,5,21.359233286
"446",2,6,15,3,33.5288028325
"447",2,7,15,3,33.7439120561
"448",2,8,15,3,33.7743608425
"449",2,9,15,3,33.719255391
"450",2,10,15,3,33.6210037682
"451",2,1,16,6,35.6232013302
"452",2,2,16,6,35.8444491925
"453",2,3,16,6,36.3664982905
"454",2,4,16,6,36.1512912127
"455",2,5,16,6,35.82194705
"456",2,6,16,6,36.326850487
"457",2,7,16,6,35.6211295371
"458",2,8,16,6,36.2068118825
"459",2,9,16,6,35.4096132172
"460",2,10,16,6,35.8786331003
"461",2,1,17,7,9.7487506723
"462",2,2,17,2,37.2868280607
"463",2,3,17,2,37.0571126966
"464",2,4,17,2,36.826452232
"465",2,5,17,2,36.7377489743
"466",2,6,17,2,36.62938948
"467",2,7,17,2,37.0575783865
"468",2,8,17,2,36.8997992111
"469",2,9,17,2,37.1567938492
"470",2,10,17,2,36.4802914708
"471",2,1,18,1,39.8375304186
"472",2,2,18,1,39.8935055932
"473",2,3,18,1,39.5635455206
"474",2,4,18,1,40.4816756876
"475",2,5,18,1,39.7884574327
"476",2,6,18,1,40.0453573897
"477",2,7,18,1,40.3341115944
"478",2,8,18,1,40.0760415115
"479",2,9,18,1,40.4073452096
"480",2,10,18,1,39.7625812604
"481",2,1,19,5,6.612899455
"482",2,2,19,6,16.9727377872
"483",2,3,19,7,37.7775361549
"484",2,4,19,7,37.64349389
"485",2,5,19,7,38.1115873733
"486",2,6,19,7,37.5388042238
"487",2,7,19,7,38.0835097519
"488",2,8,19,7,37.8720651708
"489",2,9,19,7,37.8088119338
"490",2,10,19,7,37.2528677436
"491",2,1,20,7,47.1914060847
"492",2,2,20,7,47.0460685176
"493",2,3,20,7,46.6651642843
"494",2,4,20,7,47.2596482776
"495",2,5,20,7,47.3191239893
"496",2,6,20,7,46.9404376547
"497",2,7,20,7,46.9323744275
"498",2,8,20,7,46.6655743203
"499",2,9,20,7,47.441404718
"500",2,10,20,7,47.2257335758
"501",2,1,21,8,48.1525887736
"502",2,2,21,8,47.3384725814
"503",2,3,21,8,47.6737155765
"504",2,4,21,8,47.4268701876
"505",2,5,21,8,46.9681366312
"506",2,6,21,8,47.2542680679
"507",2,7,21,8,47.2084068615
"508",2,8,21,8,47.0985271186
"509",2,9,21,8,47.4527003448
"510",2,10,21,8,47.0649291963
"511",2,1,22,2,38.174387328
"512",2,2,22,4,27.1275970382
"513",2,3,22,8,6.4594232735
"514",2,4,22,7,12.2068504071
"515",2,5,22,1,43.5430382438
"516",2,6,22,1,43.4970881525
"517",2,7,22,1,43.7990153906
"518",2,8,22,1,43.2555134099
"519",2,9,22,1,43.7065453299
"520",2,10,22,1,43.9334568001
"521",2,1,23,4,28.928204149
"522",2,2,23,4,28.8440081536
"523",2,3,23,4,28.9597297792
"524",2,4,23,4,29.0213593972
"525",2,5,23,4,28.7750523253
"526",2,6,23,4,28.6428720436
"527",2,7,23,4,28.9920636633
"528",2,8,23,4,29.0155481201
"529",2,9,23,4,28.8897389875
"530",2,10,23,4,29.0781388466
"531",2,1,24,6,4.6570396712
"532",2,2,24,5,40.774764435
"533",2,3,24,5,41.0365169343
"534",2,4,24,5,41.0703579351
"535",2,5,24,5,41.1404846975
"536",2,6,24,5,40.5202662852
"537",2,7,24,5,41.188023989
"538",2,8,24,5,40.5079869175
"539",2,9,24,5,41.1940876197
"540",2,10,24,5,40.9796012545
"541",2,1,25,6,29.3078029137
"542",2,2,25,7,7.4474494975
"543",2,3,25,6,29.1127346632
"544",2,4,25,6,28.8310319373
"545",2,5,25,6,28.8360584119
"546",2,6,25,6,30.0057168319
"547",2,7,25,6,28.6963174818
"548",2,8,25,6,29.1577541664
"549",2,9,25,6,28.3590275017
"550",2,10,25,6,29.1259658955
"551",2,1,26,4,21.5767746908
"552",2,2,26,4,21.0333948042
"553",2,3,26,5,26.8574909289
"554",2,4,26,5,26.9559685512
"555",2,5,26,5,26.9295296133
"556",2,6,26,5,26.9650752891
"557",2,7,26,5,27.3206026767
"558",2,8,26,5,26.7696866648
"559",2,9,26,5,26.9290390079
"560",2,10,26,5,26.8429989736
"561",2,1,27,3,15.8547099355
"562",2,2,27,4,21.5703779569
"563",2,3,27,5,26.5889031268
"564",2,4,27,6,32.3223770124
"565",2,5,27,6,32.528501836
"566",2,6,27,6,32.0635980048
"567",2,7,27,6,32.6999319435
"568",2,8,27,6,32.3916240326
"569",2,9,27,6,32.9530776488
"570",2,10,27,6,32.7618918564
"571",2,1,28,7,9.5902106521
"572",2,2,28,1,44.531996667
"573",2,3,28,1,44.2173157091
"574",2,4,28,1,44.1325936503
"575",2,5,28,1,43.6237718729
"576",2,6,28,1,43.7220904687
"577",2,7,28,1,44.6315711922
"578",2,8,28,1,44.089325731
"579",2,9,28,1,44.5269450268
"580",2,10,28,1,44.5574001181
"581",2,1,29,6,45.7753018361
"582",2,2,29,6,45.3108634453
"583",2,3,29,6,45.1769845228
"584",2,4,29,6,45.8819187309
"585",2,5,29,6,45.8976876973
"586",2,6,29,6,45.4357694032
"587",2,7,29,6,45.3816422686
"588",2,8,29,6,45.5325436243
"589",2,9,29,6,45.5127866549
"590",2,10,29,6,45.7490552062
"591",2,1,30,7,18.1384848118
"592",2,2,30,2,24.6638714724
"593",2,3,30,3,12.3987580747
"594",2,4,30,4,35.9479921086
"595",2,5,30,4,36.2895300248
"596",2,6,30,4,36.1200928796
"597",2,7,30,4,35.5205920934
"598",2,8,30,4,36.4755609779
"599",2,9,30,4,36.2599032131
"600",2,10,30,4,36.2606972803
"601",3,1,1,1,47.8182665019
"602",3,2,1,2,42.1176790772
"603",3,3,1,3,36.2147908744
"604",3,4,1,4,30.4614881688
"605",3,5,1,5,25.126664011
"606",3,6,1,6,19.6872052062
"607",3,7,1,7,13.6824822469
"608",3,8,1,8,8.1932530774
"609",3,9,1,1,47.7536207695
"610",3,10,1,1,47.5498425654
"611",3,1,2,1,3.9853291056
"612",3,2,2,2,8.9706671528
"613",3,3,2,3,14.6762553272
"614",3,4,2,4,20.1888288195
"615",3,5,2,5,25.8315597003
"616",3,6,2,7,36.3232729414
"617",3,7,2,8,41.5374395261
"618",3,8,2,8,42.0853129272
"619",3,9,2,8,42.0538771466
"620",3,10,2,8,41.638750691
"621",3,1,3,1,45.9384971372
"622",3,2,3,1,45.5283890254
"623",3,3,3,1,45.4997461971
"624",3,4,3,1,45.2297330608
"625",3,5,3,1,45.4393990353
"626",3,6,3,1,45.2643164328
"627",3,7,3,1,45.5770414519
"628",3,8,3,1,45.834205437
"629",3,9,3,1,45.642132207
"630",3,10,3,1,45.8222511828
"631",3,1,4,8,42.0051548242
"632",3,2,4,8,41.531597703
"633",3,3,4,1,4.405104464
"634",3,4,4,7,36.5948705541
"635",3,5,4,8,41.4735251204
"636",3,6,4,8,41.3499908225
"637",3,7,4,8,41.0619402054
"638",3,8,4,8,41.547719148
"639",3,9,4,8,41.6029432234
"640",3,10,4,8,41.7385749165
"641",3,1,5,1,5.3556205961
"642",3,2,5,8,47.1412468617
"643",3,3,5,5,28.9832595887
"644",3,4,5,4,23.3207652673
"645",3,5,5,7,40.6167191695
"646",3,6,5,2,11.1388337986
"647",3,7,5,8,47.0159190593
"648",3,8,5,8,47.201861601
"649",3,9,5,8,46.6351809156
"650",3,10,5,8,46.5335208323
"651",3,1,6,1,9.9314583335
"652",3,2,6,8,4.4399853658
"653",3,3,6,4,16.1086690191
"654",3,4,6,5,38.7666287495
"655",3,5,6,5,38.413094335
"656",3,6,6,5,38.6808106972
"657",3,7,6,5,38.8089626637
"658",3,8,6,5,38.3623813264
"659",3,9,6,5,38.7188642796
"660",3,10,6,5,38.279437051
"661",3,1,7,8,45.850989462
"662",3,2,7,8,45.7036685853
"663",3,3,7,8,45.8769889548
"664",3,4,7,8,45.6496468755
"665",3,5,7,8,45.8387710638
"666",3,6,7,8,46.03343793
"667",3,7,7,8,45.8797364867
"668",3,8,7,8,45.4304299314
"669",3,9,7,8,45.8319019928
"670",3,10,7,8,46.5303393492
"671",3,1,8,1,45.7007257645
"672",3,2,8,8,6.8135325677
"673",3,3,8,1,45.5943308225
"674",3,4,8,1,45.9404018834
"675",3,5,8,1,45.483299201
"676",3,6,8,1,45.4990332094
"677",3,7,8,1,45.6830983515
"678",3,8,8,1,45.1702628748
"679",3,9,8,1,45.8093580009
"680",3,10,8,1,46.3812660046
"681",3,1,9,8,5.9355265417
"682",3,2,9,1,43.0875302479
"683",3,3,9,1,43.6929380111
"684",3,4,9,1,43.5117953516
"685",3,5,9,1,42.9303752754
"686",3,6,9,1,43.2434885869
"687",3,7,9,1,43.641203145
"688",3,8,9,1,44.0170617163
"689",3,9,9,1,43.2445506499
"690",3,10,9,1,43.3403567635
"691",3,1,10,1,44.0115854742
"692",3,2,10,8,4.3843756166
"693",3,3,10,4,27.2159161763
"694",3,4,10,5,21.3153886465
"695",3,5,10,2,38.4246643669
"696",3,6,10,7,10.1228339941
"697",3,7,10,2,38.00187957
"698",3,8,10,2,38.8041720699
"699",3,9,10,2,38.3320071699
"700",3,10,10,2,38.5508475546
"701",3,1,11,1,40.8965319365
"702",3,2,11,8,7.0942221584
"703",3,3,11,2,36.5122282814
"704",3,4,11,1,41.0024640955
"705",3,5,11,1,41.3178477688
"706",3,6,11,1,41.5885283815
"707",3,7,11,1,40.6145916803
"708",3,8,11,1,41.3562598337
"709",3,9,11,1,41.4333624638
"710",3,10,11,1,41.3814812018
"711",3,1,12,1,47.4397253022
"712",3,2,12,1,47.5565373178
"713",3,3,12,1,47.4748049438
"714",3,4,12,1,47.5901373694
"715",3,5,12,1,48.0979609012
"716",3,6,12,1,47.5861539209
"717",3,7,12,1,47.5042139683
"718",3,8,12,1,47.5047765403
"719",3,9,12,1,48.0685974813
"720",3,10,12,1,48.0074225387
"721",3,1,13,8,9.4855991387
"722",3,2,13,1,14.4089920013
"723",3,3,13,4,35.327975054
"724",3,4,13,5,29.8511019043
"725",3,5,13,2,25.5405518886
"726",3,6,13,3,19.774220489
"727",3,7,13,7,40.7228874755
"728",3,8,13,6,45.6842759497
"729",3,9,13,6,45.5873354042
"730",3,10,13,6,45.588665293
"731",3,1,14,8,9.3818112428
"732",3,2,14,1,43.9127396063
"733",3,3,14,5,24.8523994048
"734",3,4,14,2,39.5144905641
"735",3,5,14,1,44.2342356589
"736",3,6,14,1,43.9979196715
"737",3,7,14,1,44.3744767187
"738",3,8,14,1,43.8478694424
"739",3,9,14,1,44.0969891519
"740",3,10,14,1,44.1827823443
"741",3,1,15,1,16.6404992504
"742",3,2,15,8,5.6608147147
"743",3,3,15,4,33.3000225108
"744",3,4,15,5,44.9735014522
"745",3,5,15,6,28.084377135
"746",3,6,15,5,44.55298817
"747",3,7,15,5,44.7241749837
"748",3,8,15,5,44.7585409743
"749",3,9,15,5,44.9612858679
"750",3,10,15,5,44.907224493
"751",3,1,16,8,42.8895778994
"752",3,2,16,1,8.8191911376
"753",3,3,16,7,38.0015621658
"754",3,4,16,8,42.558942202
"755",3,5,16,8,43.2829663176
"756",3,6,16,8,43.5037607669
"757",3,7,16,5,28.5288121508
"758",3,8,16,8,42.6891914335
"759",3,9,16,8,42.3380942981
"760",3,10,16,8,43.238225516
"761",3,1,17,1,40.6075581944
"762",3,2,17,8,6.2335989889
"763",3,3,17,3,30.665963036
"764",3,4,17,5,20.6922453638
"765",3,5,17,2,35.5762944809
"766",3,6,17,2,35.3146401361
"767",3,7,17,4,26.1114344276
"768",3,8,17,3,30.7067824648
"769",3,9,17,2,35.5444902657
"770",3,10,17,2,35.8610383787
"771",3,1,18,1,7.8674357746
"772",3,2,18,8,43.5046892428
"773",3,3,18,7,38.1290484023
"774",3,4,18,6,32.6819612334
"775",3,5,18,8,43.1309466075
"776",3,6,18,8,42.9937511859
"777",3,7,18,8,42.8733498069
"778",3,8,18,8,43.4498761301
"779",3,9,18,8,43.4936600135
"780",3,10,18,8,43.1803195882
"781",3,1,19,8,41.0879165197
